"","Protein.Gene","Replicate.Name","Protein.Intensity","Condition","Imputed_data","BiolReplicates"
"71","ATG7","PA12B_H5",0.344038086464149,"24h Ctrl",FALSE,NA
"72","ATG7","PA12B_I1",0.758863526418042,"24h ConA",FALSE,NA
"73","ATG7","PA12B_I2",0.387579450386813,"24h ConA",FALSE,NA
"74","ATG7","PA12B_I3",0.458592464866165,"24h ConA",FALSE,NA
"75","ATG7","PA12B_I4",0.371279698098689,"24h ConA",FALSE,NA
"76","ATG7","PA12B_I5",0.351644312015546,"24h ConA",FALSE,NA
"77","ATG9A","PA12B_D1h",0.0229251574571474,"24h DFP",FALSE,NA
"78","ATG9A","PA12B_D3",0.020959017835536,"24h DFP",FALSE,NA
"79","ATG9A","PA12B_D4",0.0166615652465038,"24h DFP",FALSE,NA
"80","ATG9A","PA12B_D5",0.018261664506678,"24h DFP",FALSE,NA
"81","ATG9A","PA12B_E1",0.0215703596140748,"24h DFP + ConA",FALSE,NA
"82","ATG9A","PA12B_E2h",0.0352577833936577,"24h DFP + ConA",FALSE,NA
"83","ATG9A","PA12B_E3h",0.0447580629672912,"24h DFP + ConA",FALSE,NA
"84","ATG9A","PA12B_E4_2",0.0244295797754011,"24h DFP + ConA",FALSE,NA
"85","ATG9A","PA12B_E5",0.0214419501250966,"24h DFP + ConA",FALSE,NA
"86","ATG9A","PA12B_H1",0.0191557635103632,"24h Ctrl",FALSE,NA
"87","ATG9A","PA12B_H2",0.0172686322055024,"24h Ctrl",FALSE,NA
"88","ATG9A","PA12B_H3",0.0176423469864453,"24h Ctrl",FALSE,NA
"89","ATG9A","PA12B_H4",0.0192693566828765,"24h Ctrl",FALSE,NA
"90","ATG9A","PA12B_H5",0.01946708204896,"24h Ctrl",FALSE,NA
"91","ATG9A","PA12B_I1",0.0310826793619325,"24h ConA",FALSE,NA
"92","ATG9A","PA12B_I2",0.0150066421659839,"24h ConA",FALSE,NA
"93","ATG9A","PA12B_I3",0.016212842385763,"24h ConA",FALSE,NA
"94","ATG9A","PA12B_I4",0.0166654786036191,"24h ConA",FALSE,NA
"95","ATG9A","PA12B_I5",0.0191858437856412,"24h ConA",FALSE,NA
"96","BNIP1","PA12B_D1h",0.0385312733883393,"24h DFP",FALSE,NA
"97","BNIP1","PA12B_D3",0.0407301843948916,"24h DFP",FALSE,NA
"98","BNIP1","PA12B_D4",0.0544532918479102,"24h DFP",FALSE,NA
"99","BNIP1","PA12B_D5",0.0350879813608848,"24h DFP",FALSE,NA
"100","BNIP1","PA12B_E1",0.0348074599173131,"24h DFP + ConA",FALSE,NA
"101","BNIP1","PA12B_E2h",0.0435282323633371,"24h DFP + ConA",FALSE,NA
"102","BNIP1","PA12B_E3h",0.0579734933395376,"24h DFP + ConA",FALSE,NA
"103","BNIP1","PA12B_E4_2",0.0313899038487283,"24h DFP + ConA",FALSE,NA
"104","BNIP1","PA12B_E5",0.0347862265804472,"24h DFP + ConA",FALSE,NA
"105","BNIP1","PA12B_H1",0.0432219048440605,"24h Ctrl",FALSE,NA
"106","BNIP1","PA12B_H2",0.038200678640737,"24h Ctrl",FALSE,NA
"107","BNIP1","PA12B_H3",0.0311158132173223,"24h Ctrl",FALSE,NA
"108","BNIP1","PA12B_H4",0.0325378839564668,"24h Ctrl",FALSE,NA
"109","BNIP1","PA12B_H5",0.0409024254702621,"24h Ctrl",FALSE,NA
"110","BNIP1","PA12B_I1",0.0542994596536729,"24h ConA",FALSE,NA
"111","BNIP1","PA12B_I2",0.0303029449852472,"24h ConA",FALSE,NA
"112","BNIP1","PA12B_I3",0.0266755488277231,"24h ConA",FALSE,NA
"113","BNIP1","PA12B_I4",0.0311842361305369,"24h ConA",FALSE,NA
"114","BNIP1","PA12B_I5",0.0346220124438151,"24h ConA",FALSE,NA
"115","GABARAPL1","PA12B_D1h",0.0378834666535263,"24h DFP",FALSE,NA
"116","GABARAPL1","PA12B_D3",0.0296764886227464,"24h DFP",FALSE,NA
"117","GABARAPL1","PA12B_D4",0.0284493454186781,"24h DFP",FALSE,NA
"118","GABARAPL1","PA12B_D5",0.0313757578897987,"24h DFP",FALSE,NA
"119","GABARAPL1","PA12B_E1",0.106142784802359,"24h DFP + ConA",FALSE,NA
"120","GABARAPL1","PA12B_E2h",0.187240748563328,"24h DFP + ConA",FALSE,NA
"121","GABARAPL1","PA12B_E3h",0.232749723331818,"24h DFP + ConA",FALSE,NA
"122","GABARAPL1","PA12B_E4_2",0.133598487826387,"24h DFP + ConA",FALSE,NA
"123","GABARAPL1","PA12B_E5",0.119632914908977,"24h DFP + ConA",FALSE,NA
"124","GABARAPL1","PA12B_H1",0.0342881536991215,"24h Ctrl",FALSE,NA
"125","GABARAPL1","PA12B_H2",0.0247745999958279,"24h Ctrl",FALSE,NA
"126","GABARAPL1","PA12B_H3",0.0350554905107972,"24h Ctrl",FALSE,NA
"127","GABARAPL1","PA12B_H4",0.0338048418921086,"24h Ctrl",FALSE,NA
"128","GABARAPL1","PA12B_H5",0.0268786080540188,"24h Ctrl",FALSE,NA
"129","GABARAPL1","PA12B_I1",0.105828402763149,"24h ConA",FALSE,NA
"130","GABARAPL1","PA12B_I2",0.0551895503641867,"24h ConA",FALSE,NA
"131","GABARAPL1","PA12B_I3",0.0458133666645948,"24h ConA",FALSE,NA
"132","GABARAPL1","PA12B_I4",0.0534840635221005,"24h ConA",FALSE,NA
"133","GABARAPL1","PA12B_I5",0.0683996043309314,"24h ConA",FALSE,NA
"134","TFEB","PA12B_D1h",0.256054723546691,"24h DFP",FALSE,NA
"135","TFEB","PA12B_D3",0.210661060229771,"24h DFP",FALSE,NA
"136","TFEB","PA12B_D4",0.139362687500983,"24h DFP",FALSE,NA
"137","TFEB","PA12B_D5",0.191692650754564,"24h DFP",FALSE,NA
"138","TFEB","PA12B_E1",0.104195522421807,"24h DFP + ConA",FALSE,NA
"139","TFEB","PA12B_E2h",0.191641559069609,"24h DFP + ConA",FALSE,NA
"140","TFEB","PA12B_E3h",0.218831573501194,"24h DFP + ConA",FALSE,NA
"141","TFEB","PA12B_E4_2",0.195425446932111,"24h DFP + ConA",FALSE,NA
"142","TFEB","PA12B_E5",0.150116932109201,"24h DFP + ConA",FALSE,NA
"143","TFEB","PA12B_H1",0.134542532792695,"24h Ctrl",FALSE,NA
"144","TFEB","PA12B_H2",0.151207890767817,"24h Ctrl",FALSE,NA
"145","TFEB","PA12B_H3",0.147163057940342,"24h Ctrl",FALSE,NA
"146","TFEB","PA12B_H4",0.124686715729621,"24h Ctrl",FALSE,NA
"147","TFEB","PA12B_H5",0.205274102444711,"24h Ctrl",FALSE,NA
"148","TFEB","PA12B_I1",0.286453818913674,"24h ConA",FALSE,NA
"149","TFEB","PA12B_I2",0.0516731564253975,"24h ConA",FALSE,NA
"150","TFEB","PA12B_I3",0.120931435943259,"24h ConA",FALSE,NA
"151","TFEB","PA12B_I4",0.158465271837985,"24h ConA",FALSE,NA
"152","TFEB","PA12B_I5",0.160245845630233,"24h ConA",FALSE,NA
"153","WIPI2","PA12B_D1h",0.248823350615383,"24h DFP",FALSE,NA
"154","WIPI2","PA12B_D3",0.203805547804432,"24h DFP",FALSE,NA
"155","WIPI2","PA12B_D4",0.171152172225235,"24h DFP",FALSE,NA
"156","WIPI2","PA12B_D5",0.191016191672147,"24h DFP",FALSE,NA
"157","WIPI2","PA12B_E1",0.255304447921429,"24h DFP + ConA",FALSE,NA
"158","WIPI2","PA12B_E2h",0.385616680846922,"24h DFP + ConA",FALSE,NA
"159","WIPI2","PA12B_E3h",0.489247377869009,"24h DFP + ConA",FALSE,NA
"160","WIPI2","PA12B_E4_2",0.25812120365905,"24h DFP + ConA",FALSE,NA
"161","WIPI2","PA12B_E5",0.265861194195584,"24h DFP + ConA",FALSE,NA
"162","WIPI2","PA12B_H1",0.215357545755365,"24h Ctrl",FALSE,NA
"163","WIPI2","PA12B_H2",0.211649210128109,"24h Ctrl",FALSE,NA
"164","WIPI2","PA12B_H3",0.257701703188768,"24h Ctrl",FALSE,NA
"165","WIPI2","PA12B_H4",0.251731517324684,"24h Ctrl",FALSE,NA
"166","WIPI2","PA12B_H5",0.195384470678667,"24h Ctrl",FALSE,NA
"167","WIPI2","PA12B_I1",0.361738262170227,"24h ConA",FALSE,NA
"168","WIPI2","PA12B_I2",0.207302434796614,"24h ConA",FALSE,NA
"169","WIPI2","PA12B_I3",0.216166770221868,"24h ConA",FALSE,NA
"170","WIPI2","PA12B_I4",0.208841963969287,"24h ConA",FALSE,NA
"171","WIPI2","PA12B_I5",0.24168001265564,"24h ConA",FALSE,NA
"172","NBR1","PA12B_D1h",0.263708449358116,"24h DFP",FALSE,NA
"173","NBR1","PA12B_D3",0.304649595465075,"24h DFP",FALSE,NA
"174","NBR1","PA12B_D4",0.237565779835273,"24h DFP",FALSE,NA
"175","NBR1","PA12B_D5",0.247457539621083,"24h DFP",FALSE,NA
"176","NBR1","PA12B_E1",2.30395848208247,"24h DFP + ConA",FALSE,NA
"177","NBR1","PA12B_E2h",3.9057627301496,"24h DFP + ConA",FALSE,NA
"178","NBR1","PA12B_E3h",5.21580027912641,"24h DFP + ConA",FALSE,NA
"179","NBR1","PA12B_E4_2",2.38600724033299,"24h DFP + ConA",FALSE,NA
"180","NBR1","PA12B_E5",2.65346559695679,"24h DFP + ConA",FALSE,NA
"181","NBR1","PA12B_H1",0.518429986712313,"24h Ctrl",FALSE,NA
"182","NBR1","PA12B_H2",0.522878117826524,"24h Ctrl",FALSE,NA
"183","NBR1","PA12B_H3",0.496456949348146,"24h Ctrl",FALSE,NA
"184","NBR1","PA12B_H4",0.477379925003775,"24h Ctrl",FALSE,NA
"185","NBR1","PA12B_H5",0.481388307873579,"24h Ctrl",FALSE,NA
"186","NBR1","PA12B_I1",4.67826184113742,"24h ConA",FALSE,NA
"187","NBR1","PA12B_I2",1.9175174570014,"24h ConA",FALSE,NA
"188","NBR1","PA12B_I3",1.21937693812318,"24h ConA",FALSE,NA
"189","NBR1","PA12B_I4",1.96413853487217,"24h ConA",FALSE,NA
"190","NBR1","PA12B_I5",2.13147860301812,"24h ConA",FALSE,NA
"191","SQSTM1","PA12B_D1h",1.07546233272557,"24h DFP",FALSE,NA
"192","SQSTM1","PA12B_D3",1.09310734731569,"24h DFP",FALSE,NA
"193","SQSTM1","PA12B_D4",0.884312675294112,"24h DFP",FALSE,NA
"194","SQSTM1","PA12B_D5",0.961988334239567,"24h DFP",FALSE,NA
"195","SQSTM1","PA12B_E1",7.25353687523353,"24h DFP + ConA",FALSE,NA
"196","SQSTM1","PA12B_E2h",12.0555802420502,"24h DFP + ConA",FALSE,NA
"197","SQSTM1","PA12B_E3h",15.18337449158,"24h DFP + ConA",FALSE,NA
"198","SQSTM1","PA12B_E4_2",8.12150336690596,"24h DFP + ConA",FALSE,NA
"199","SQSTM1","PA12B_E5",7.8280400391055,"24h DFP + ConA",FALSE,NA
"200","SQSTM1","PA12B_H1",2.16859634422762,"24h Ctrl",FALSE,NA
"201","SQSTM1","PA12B_H2",2.20379390096855,"24h Ctrl",FALSE,NA
"202","SQSTM1","PA12B_H3",2.2770751091289,"24h Ctrl",FALSE,NA
"203","SQSTM1","PA12B_H4",2.23870045819587,"24h Ctrl",FALSE,NA
"204","SQSTM1","PA12B_H5",2.28347871017567,"24h Ctrl",FALSE,NA
"205","SQSTM1","PA12B_I1",13.0187107149435,"24h ConA",FALSE,NA
"206","SQSTM1","PA12B_I2",4.7821498108932,"24h ConA",FALSE,NA
"207","SQSTM1","PA12B_I3",3.2605043472386,"24h ConA",FALSE,NA
"208","SQSTM1","PA12B_I4",5.77913634783422,"24h ConA",FALSE,NA
"209","SQSTM1","PA12B_I5",5.74974330186215,"24h ConA",FALSE,NA
"210","ATG12","PA12B_D1h",0.319593611045715,"24h DFP",FALSE,NA
"211","ATG12","PA12B_D3",0.248352648889767,"24h DFP",FALSE,NA
"212","ATG12","PA12B_D4",0.292122260641412,"24h DFP",FALSE,NA
"213","ATG12","PA12B_D5",0.303470982659871,"24h DFP",FALSE,NA
"214","ATG12","PA12B_E1",0.337881645029849,"24h DFP + ConA",FALSE,NA
"215","ATG12","PA12B_E2h",0.499239494655722,"24h DFP + ConA",FALSE,NA
"216","ATG12","PA12B_E3h",0.673966080021536,"24h DFP + ConA",FALSE,NA
"217","ATG12","PA12B_E4_2",0.321831238442754,"24h DFP + ConA",FALSE,NA
"218","ATG12","PA12B_E5",0.37242369191875,"24h DFP + ConA",FALSE,NA
"219","ATG12","PA12B_H1",0.390182146122569,"24h Ctrl",FALSE,NA
"220","ATG12","PA12B_H2",0.436821939873263,"24h Ctrl",FALSE,NA
"221","ATG12","PA12B_H3",0.544120524994742,"24h Ctrl",FALSE,NA
"222","ATG12","PA12B_H4",0.456310799238527,"24h Ctrl",FALSE,NA
"223","ATG12","PA12B_H5",0.271404655942584,"24h Ctrl",FALSE,NA
"224","ATG12","PA12B_I1",0.568086412269269,"24h ConA",FALSE,NA
"225","ATG12","PA12B_I2",0.362436103202888,"24h ConA",FALSE,NA
"226","ATG12","PA12B_I3",0.438323239305166,"24h ConA",FALSE,NA
"227","ATG12","PA12B_I4",0.358017755130187,"24h ConA",FALSE,NA
"228","ATG12","PA12B_I5",0.398977565357835,"24h ConA",FALSE,NA
"229","CALCOCO2","PA12B_D1h",0.075086957557007,"24h DFP",FALSE,NA
"230","CALCOCO2","PA12B_D3",0.0700788452998699,"24h DFP",FALSE,NA
"231","CALCOCO2","PA12B_D4",0.0529819186531769,"24h DFP",FALSE,NA
"232","CALCOCO2","PA12B_D5",0.061534088224579,"24h DFP",FALSE,NA
"233","CALCOCO2","PA12B_E1",0.136296998872182,"24h DFP + ConA",FALSE,NA
"234","CALCOCO2","PA12B_E2h",0.243670196100489,"24h DFP + ConA",FALSE,NA
"235","CALCOCO2","PA12B_E3h",0.350151155156798,"24h DFP + ConA",FALSE,NA
"236","CALCOCO2","PA12B_E4_2",0.185660104318747,"24h DFP + ConA",FALSE,NA
"237","CALCOCO2","PA12B_E5",0.167855627415821,"24h DFP + ConA",FALSE,NA
"238","CALCOCO2","PA12B_H1",0.0781656842420038,"24h Ctrl",FALSE,NA
"239","CALCOCO2","PA12B_H2",0.0841908400447566,"24h Ctrl",FALSE,NA
"240","CALCOCO2","PA12B_H3",0.0899056547410495,"24h Ctrl",FALSE,NA
"241","CALCOCO2","PA12B_H4",0.0873436921985943,"24h Ctrl",FALSE,NA
"242","CALCOCO2","PA12B_H5",0.0772007743731968,"24h Ctrl",FALSE,NA
"243","CALCOCO2","PA12B_I1",0.32732924100907,"24h ConA",FALSE,NA
"244","CALCOCO2","PA12B_I2",0.114250783335412,"24h ConA",FALSE,NA
"245","CALCOCO2","PA12B_I3",0.105202633059514,"24h ConA",FALSE,NA
"246","CALCOCO2","PA12B_I4",0.144448660631793,"24h ConA",FALSE,NA
"247","CALCOCO2","PA12B_I5",0.146361047969063,"24h ConA",FALSE,NA
"248","ATG5","PA12B_D1h",0.0340373968072526,"24h DFP",FALSE,NA
"249","ATG5","PA12B_D3",0.0322645273335355,"24h DFP",FALSE,NA
"250","ATG5","PA12B_D4",0.0268207211462412,"24h DFP",FALSE,NA
"251","ATG5","PA12B_D5",0.0298601375759114,"24h DFP",FALSE,NA
"252","ATG5","PA12B_E1",0.0398296046759009,"24h DFP + ConA",FALSE,NA
"253","ATG5","PA12B_E2h",0.05335839835303,"24h DFP + ConA",FALSE,NA
"254","ATG5","PA12B_E3h",0.0743897037088688,"24h DFP + ConA",FALSE,NA
"255","ATG5","PA12B_E4_2",0.0425137613521056,"24h DFP + ConA",FALSE,NA
"256","ATG5","PA12B_E5",0.0369377337392545,"24h DFP + ConA",FALSE,NA
"257","ATG5","PA12B_H1",0.0416179803649574,"24h Ctrl",FALSE,NA
"258","ATG5","PA12B_H2",0.0398404165225875,"24h Ctrl",FALSE,NA
"259","ATG5","PA12B_H3",0.0479215794417084,"24h Ctrl",FALSE,NA
"260","ATG5","PA12B_H4",0.0462033739907329,"24h Ctrl",FALSE,NA
"261","ATG5","PA12B_H5",0.0358057224775195,"24h Ctrl",FALSE,NA
"262","ATG5","PA12B_I1",0.0676586315753841,"24h ConA",FALSE,NA
"263","ATG5","PA12B_I2",0.0343001222634271,"24h ConA",FALSE,NA
"264","ATG5","PA12B_I3",0.0402120395379487,"24h ConA",FALSE,NA
"265","ATG5","PA12B_I4",0.0352079335557011,"24h ConA",FALSE,NA
"266","ATG5","PA12B_I5",0.0363149029897838,"24h ConA",FALSE,NA
"267","ATG4A","PA12B_D1h",0.00610935156971238,"24h DFP",TRUE,NA
"268","ATG4A","PA12B_D3",0.00518978343627277,"24h DFP",FALSE,NA
"269","ATG4A","PA12B_D4",0.00432132243849638,"24h DFP",FALSE,NA
"270","ATG4A","PA12B_D5",0.00483157458181651,"24h DFP",FALSE,NA
"271","ATG4A","PA12B_E1",0.0104913055517543,"24h DFP + ConA",FALSE,NA
"272","ATG4A","PA12B_E2h",0.0110406179506622,"24h DFP + ConA",FALSE,NA
"273","ATG4A","PA12B_E3h",0.0153688821526189,"24h DFP + ConA",FALSE,NA
"274","ATG4A","PA12B_E4_2",0.0105392715957002,"24h DFP + ConA",FALSE,NA
"275","ATG4A","PA12B_E5",0.0109591356784492,"24h DFP + ConA",FALSE,NA
"276","ATG4A","PA12B_H1",0.00529759755102955,"24h Ctrl",FALSE,NA
"277","ATG4A","PA12B_H2",0.00490983153478076,"24h Ctrl",FALSE,NA
"278","ATG4A","PA12B_H3",0.00766230312821133,"24h Ctrl",FALSE,NA
"279","ATG4A","PA12B_H4",0.00629981240364837,"24h Ctrl",FALSE,NA
"280","ATG4A","PA12B_H5",0.00402524374989882,"24h Ctrl",FALSE,NA
"281","ATG4A","PA12B_I1",0.00937485722759775,"24h ConA",FALSE,NA
"282","ATG4A","PA12B_I2",0.0321071053974658,"24h ConA",FALSE,NA
"283","ATG4A","PA12B_I3",0.0444421763066069,"24h ConA",FALSE,NA
"284","ATG4A","PA12B_I4",0.00508760485119529,"24h ConA",FALSE,NA
"285","ATG4A","PA12B_I5",0.00529126551060943,"24h ConA",FALSE,NA
"286","RPS6KB1","PA12B_D1h",0.0978474190292915,"24h DFP",FALSE,NA
"287","RPS6KB1","PA12B_D3",0.101019168228653,"24h DFP",FALSE,NA
"288","RPS6KB1","PA12B_D4",0.0824743668876253,"24h DFP",FALSE,NA
"289","RPS6KB1","PA12B_D5",0.0892594010535349,"24h DFP",FALSE,NA
"290","RPS6KB1","PA12B_E1",0.104336420925827,"24h DFP + ConA",FALSE,NA
"291","RPS6KB1","PA12B_E2h",0.122469997314352,"24h DFP + ConA",FALSE,NA
"292","RPS6KB1","PA12B_E3h",0.173676813356448,"24h DFP + ConA",FALSE,NA
"293","RPS6KB1","PA12B_E4_2",0.0966695208575612,"24h DFP + ConA",FALSE,NA
"294","RPS6KB1","PA12B_E5",0.091574769248603,"24h DFP + ConA",FALSE,NA
"295","RPS6KB1","PA12B_H1",0.125764653962034,"24h Ctrl",FALSE,NA
"296","RPS6KB1","PA12B_H2",0.110389349016535,"24h Ctrl",FALSE,NA
"297","RPS6KB1","PA12B_H3",0.131376901677376,"24h Ctrl",FALSE,NA
"298","RPS6KB1","PA12B_H4",0.143504384915708,"24h Ctrl",FALSE,NA
"299","RPS6KB1","PA12B_H5",0.111564137676475,"24h Ctrl",FALSE,NA
"300","RPS6KB1","PA12B_I1",0.169785230545744,"24h ConA",FALSE,NA
"301","RPS6KB1","PA12B_I2",0.0972348941974486,"24h ConA",FALSE,NA
"302","RPS6KB1","PA12B_I3",0.113253594173397,"24h ConA",FALSE,NA
"303","RPS6KB1","PA12B_I4",0.10673522569744,"24h ConA",FALSE,NA
"304","RPS6KB1","PA12B_I5",0.0956168146487924,"24h ConA",FALSE,NA
"305","ULK1","PA12B_D1h",0.0621191039919626,"24h DFP",FALSE,NA
"306","ULK1","PA12B_D3",0.0507361943713988,"24h DFP",FALSE,NA
"307","ULK1","PA12B_D4",0.0429041687520703,"24h DFP",FALSE,NA
"308","ULK1","PA12B_D5",0.0489024564280405,"24h DFP",FALSE,NA
"309","ULK1","PA12B_E1",0.0600446515360945,"24h DFP + ConA",FALSE,NA
"310","ULK1","PA12B_E2h",0.0850905684134458,"24h DFP + ConA",FALSE,NA
"311","ULK1","PA12B_E3h",0.116061225277892,"24h DFP + ConA",FALSE,NA
"312","ULK1","PA12B_E4_2",0.0630599663900591,"24h DFP + ConA",FALSE,NA
"313","ULK1","PA12B_E5",0.0610014449991497,"24h DFP + ConA",FALSE,NA
"314","ULK1","PA12B_H1",0.0593156182495154,"24h Ctrl",FALSE,NA
"315","ULK1","PA12B_H2",0.0434750745430714,"24h Ctrl",FALSE,NA
"316","ULK1","PA12B_H3",0.0451964098568824,"24h Ctrl",FALSE,NA
"317","ULK1","PA12B_H4",0.040078453884424,"24h Ctrl",FALSE,NA
"318","ULK1","PA12B_H5",0.0400141624364956,"24h Ctrl",FALSE,NA
"319","ULK1","PA12B_I1",0.0852835372129036,"24h ConA",FALSE,NA
"320","ULK1","PA12B_I2",0.0398243934103437,"24h ConA",FALSE,NA
"321","ULK1","PA12B_I3",0.0383114816288694,"24h ConA",FALSE,NA
"322","ULK1","PA12B_I4",0.0415548978368356,"24h ConA",FALSE,NA
"323","ULK1","PA12B_I5",0.0483932941528785,"24h ConA",FALSE,NA
"324","RB1CC1","PA12B_D1h",0.00605312899294611,"24h DFP",FALSE,NA
"325","RB1CC1","PA12B_D3",0.00567140240732313,"24h DFP",FALSE,NA
"326","RB1CC1","PA12B_D4",0.00469121341567627,"24h DFP",FALSE,NA
"327","RB1CC1","PA12B_D5",0.00496839511326597,"24h DFP",FALSE,NA
"328","RB1CC1","PA12B_E1",0.00677380601386455,"24h DFP + ConA",FALSE,NA
"329","RB1CC1","PA12B_E2h",0.0100566735102931,"24h DFP + ConA",FALSE,NA
